example_id                                                           | status | run_time        |
./spec/factories_spec.rb[1:2:13]                                     | passed | 0.01982 seconds |
./spec/factories_spec.rb[1:2:14]                                     | passed | 0.04071 seconds |
./spec/factories_spec.rb[1:2:15]                                     | passed | 0.04494 seconds |
./spec/factories_spec.rb[1:3:1]                                      | passed | 0.00479 seconds |
./spec/factories_spec.rb[1:3:2]                                      | passed | 0.00252 seconds |
./spec/factories_spec.rb[1:3:3]                                      | passed | 0.00082 seconds |
./spec/factories_spec.rb[1:3:4]                                      | passed | 0.0007 seconds  |
./spec/factories_spec.rb[1:3:5]                                      | passed | 0.00673 seconds |
./spec/factories_spec.rb[1:3:6]                                      | passed | 0.00536 seconds |
./spec/factories_spec.rb[1:3:7]                                      | passed | 0.00599 seconds |
./spec/factories_spec.rb[1:3:8]                                      | passed | 0.04484 seconds |
./spec/factories_spec.rb[1:3:9]                                      | passed | 0.04297 seconds |
./spec/factories_spec.rb[1:3:10]                                     | passed | 0.00403 seconds |
./spec/factories_spec.rb[1:3:11]                                     | passed | 0.0271 seconds  |
./spec/factories_spec.rb[1:3:12]                                     | passed | 0.02806 seconds |
./spec/jobs/download_discord_avatar_job_spec.rb[1:1:1:1]             | passed | 0.00158 seconds |
./spec/jobs/download_discord_avatar_job_spec.rb[1:1:1:2]             | passed | 0.03104 seconds |
./spec/jobs/download_discord_avatar_job_spec.rb[1:1:1:3]             | passed | 0.0011 seconds  |
./spec/jobs/download_discord_avatar_job_spec.rb[1:1:1:4]             | passed | 0.00083 seconds |
./spec/jobs/download_discord_avatar_job_spec.rb[1:1:2:1]             | passed | 0.00435 seconds |
./spec/jobs/download_discord_avatar_job_spec.rb[1:1:3:1]             | passed | 0.10287 seconds |
./spec/jobs/download_discord_avatar_job_spec.rb[1:1:3:2]             | passed | 0.05626 seconds |
./spec/jobs/download_discord_avatar_job_spec.rb[1:1:3:3]             | passed | 0.08531 seconds |
./spec/jobs/download_discord_avatar_job_spec.rb[1:1:3:4]             | passed | 0.06092 seconds |
./spec/jobs/download_discord_avatar_job_spec.rb[1:1:4:1]             | passed | 0.03423 seconds |
./spec/jobs/download_discord_avatar_job_spec.rb[1:1:4:2]             | passed | 0.03801 seconds |
./spec/jobs/download_discord_avatar_job_spec.rb[1:1:5:1]             | passed | 0.05557 seconds |
./spec/jobs/download_discord_avatar_job_spec.rb[1:1:6:1]             | passed | 0.037 seconds   |
./spec/jobs/download_discord_avatar_job_spec.rb[1:1:7:1]             | passed | 0.07785 seconds |
